comparison_file,instance_id,repo,condition,replication_index,clean_success,degraded_success,clean_fail_to_pass_failed_count,degraded_fail_to_pass_failed_count,clean_pass_to_pass_failed_count,degraded_pass_to_pass_failed_count,target_success_changed,fail_to_pass_failed_count_delta,pass_to_pass_failed_count_delta,clean_files_opened_before_first_edit,degraded_files_opened_before_first_edit,files_opened_before_first_edit_delta,clean_exploration_efficiency,degraded_exploration_efficiency,exploration_efficiency_delta,clean_total_tokens_corrected,degraded_total_tokens_corrected,total_tokens_corrected_delta,clean_input_tokens,degraded_input_tokens,clean_cached_input_tokens,degraded_cached_input_tokens,clean_output_tokens,degraded_output_tokens,clean_changed_file_count,degraded_changed_file_count,changed_file_count_delta,changed_file_overlap_count,clean_only_changed_file_count,degraded_only_changed_file_count,clean_changed_files,degraded_changed_files,clean_opened_files_before_first_edit,degraded_opened_files_before_first_edit,clean_dead_end_file_opens,degraded_dead_end_file_opens,dead_end_file_opens_delta,base_commit,changed_source_files_profile,changed_test_files_profile,overall_status,eligible_conditions,test_signal_level,type_hints_signal_level,type_hints_rationale,annotation_nodes,naming_signal_level,naming_rationale,naming_candidates,comments_signal_level,comments_docstrings_rationale,docstring_count,comment_count,remove_tests_signal_level,decision_summary,profile_missing,clean_success_degraded_failure,clean_failure_degraded_success,baseline_hard,degraded_failed_when_clean_failed,pass_to_pass_damage,fail_to_pass_damage,any_official_damage,token_delta_sign,clean_changed_file_list,degraded_changed_file_list,clean_opened_file_list,degraded_opened_file_list,comparison_path,type_hints_low_signal,type_hints_zero_annotation_surface
sympy_sympy-12096_naming_rep_0_oracle_comparison.json,sympy__sympy-12096,sympy/sympy,naming,0,True,True,0,0,0,0,False,0,0,4,7,3,0.25,0.2857,0.0357,739131,1563817,824686,733647,1554789,694656,1462912,5484,9028,2,8,6,1,1,7,sympy/core/function.py|sympy/core/tests/test_evalf.py,sympy/core/basic.py|sympy/core/function.py|sympy/core/tests/test_function.py|sympy/functions/elementary/exponential.py|sympy/functions/elementary/trigonometric.py|sympy/functions/special/error_functions.py|sympy/functions/special/gamma_functions.py|sympy/utilities/tests/test_lambdify.py,sympy/core/function.py|sympy/core/tests/test_evalf.py|sympy/core/evalf.py|sympy/core/basic.py,sympy/core/function.py|sympy/utilities/tests/test_lambdify.py|sympy/core/tests/test_function.py|sympy/utilities/lambdify.py|sympy/core/numbers.py|sympy/core/basic.py|sympy/core/evalf.py,3,5,2,d7c3045115693e887bcd03599b7ca4650ac5f2cb,sympy/core/function.py,sympy/utilities/tests/test_lambdify.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 651 local rename candidates before safety filtering.,651.0,high,Target surface has 45 docstrings and 238 comments.,45.0,238.0,high,Selected as a sympy/sympy task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sympy/core/function.py', 'sympy/core/tests/test_evalf.py']","['sympy/core/basic.py', 'sympy/core/function.py', 'sympy/core/tests/test_function.py', 'sympy/functions/elementary/exponential.py', 'sympy/functions/elementary/trigonometric.py', 'sympy/functions/special/error_functions.py', 'sympy/functions/special/gamma_functions.py', 'sympy/utilities/tests/test_lambdify.py']","['sympy/core/function.py', 'sympy/core/tests/test_evalf.py', 'sympy/core/evalf.py', 'sympy/core/basic.py']","['sympy/core/function.py', 'sympy/utilities/tests/test_lambdify.py', 'sympy/core/tests/test_function.py', 'sympy/utilities/lambdify.py', 'sympy/core/numbers.py', 'sympy/core/basic.py', 'sympy/core/evalf.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sympy_sympy-12096_naming_rep_0_oracle_comparison.json,False,False
sympy_sympy-12096_comments_docstrings_rep_2_oracle_comparison.json,sympy__sympy-12096,sympy/sympy,comments_docstrings,2,True,True,0,0,0,0,False,0,0,5,3,-2,0.2,0.3333,0.1332999999999999,532998,1076892,543894,527448,1070106,475776,1004160,5550,6786,2,3,1,2,0,1,sympy/core/function.py|sympy/core/tests/test_evalf.py,sympy/core/function.py|sympy/core/tests/test_evalf.py|sympy/utilities/tests/test_lambdify.py,sympy/core/tests/test_evalf.py|sympy/core/function.py|sympy/core/evalf.py|sympy/core/operations.py|sympy/core/numbers.py,sympy/core/tests/test_evalf.py|sympy/core/function.py|sympy/core/evalf.py,4,2,-2,d7c3045115693e887bcd03599b7ca4650ac5f2cb,sympy/core/function.py,sympy/utilities/tests/test_lambdify.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 651 local rename candidates before safety filtering.,651.0,high,Target surface has 45 docstrings and 238 comments.,45.0,238.0,high,Selected as a sympy/sympy task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sympy/core/function.py', 'sympy/core/tests/test_evalf.py']","['sympy/core/function.py', 'sympy/core/tests/test_evalf.py', 'sympy/utilities/tests/test_lambdify.py']","['sympy/core/tests/test_evalf.py', 'sympy/core/function.py', 'sympy/core/evalf.py', 'sympy/core/operations.py', 'sympy/core/numbers.py']","['sympy/core/tests/test_evalf.py', 'sympy/core/function.py', 'sympy/core/evalf.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sympy_sympy-12096_comments_docstrings_rep_2_oracle_comparison.json,False,False
sympy_sympy-12096_remove_tests_rep_3_oracle_comparison.json,sympy__sympy-12096,sympy/sympy,remove_tests,3,True,True,0,0,0,0,False,0,0,7,5,-2,0.2857,0.2,-0.0857,876074,1015008,138934,869104,1009132,819456,950656,6970,5876,2,3,1,2,0,1,sympy/core/function.py|sympy/core/tests/test_evalf.py,sympy/core/function.py|sympy/core/tests/test_evalf.py|sympy/utilities/tests/test_lambdify.py,sympy/core/function.py|sympy/utilities/tests/test_lambdify.py|sympy/core/tests/test_evalf.py|sympy/core/basic.py|sympy/core/expr.py|sympy/core/evalf.py|sympy/core/numbers.py,sympy/core/tests/test_function.py|sympy/core/function.py|sympy/core/tests/test_evalf.py|sympy/core/numbers.py|sympy/core/evalf.py,5,4,-1,d7c3045115693e887bcd03599b7ca4650ac5f2cb,sympy/core/function.py,sympy/utilities/tests/test_lambdify.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 651 local rename candidates before safety filtering.,651.0,high,Target surface has 45 docstrings and 238 comments.,45.0,238.0,high,Selected as a sympy/sympy task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sympy/core/function.py', 'sympy/core/tests/test_evalf.py']","['sympy/core/function.py', 'sympy/core/tests/test_evalf.py', 'sympy/utilities/tests/test_lambdify.py']","['sympy/core/function.py', 'sympy/utilities/tests/test_lambdify.py', 'sympy/core/tests/test_evalf.py', 'sympy/core/basic.py', 'sympy/core/expr.py', 'sympy/core/evalf.py', 'sympy/core/numbers.py']","['sympy/core/tests/test_function.py', 'sympy/core/function.py', 'sympy/core/tests/test_evalf.py', 'sympy/core/numbers.py', 'sympy/core/evalf.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sympy_sympy-12096_remove_tests_rep_3_oracle_comparison.json,False,False
sympy_sympy-12096_type_hints_rep_1_oracle_comparison.json,sympy__sympy-12096,sympy/sympy,type_hints,1,True,True,0,0,0,0,False,0,0,2,5,3,0.5,0.2,-0.3,846266,537162,-309104,839520,531804,781696,462848,6746,5358,2,2,0,2,0,0,sympy/core/function.py|sympy/core/tests/test_evalf.py,sympy/core/function.py|sympy/core/tests/test_evalf.py,sympy/core/function.py|sympy/core/tests/test_evalf.py,sympy/core/function.py|sympy/core/tests/test_evalf.py|sympy/core/numbers.py|sympy/core/evalf.py|sympy/core/basic.py,1,4,3,d7c3045115693e887bcd03599b7ca4650ac5f2cb,sympy/core/function.py,sympy/utilities/tests/test_lambdify.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 651 local rename candidates before safety filtering.,651.0,high,Target surface has 45 docstrings and 238 comments.,45.0,238.0,high,Selected as a sympy/sympy task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['sympy/core/function.py', 'sympy/core/tests/test_evalf.py']","['sympy/core/function.py', 'sympy/core/tests/test_evalf.py']","['sympy/core/function.py', 'sympy/core/tests/test_evalf.py']","['sympy/core/function.py', 'sympy/core/tests/test_evalf.py', 'sympy/core/numbers.py', 'sympy/core/evalf.py', 'sympy/core/basic.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sympy_sympy-12096_type_hints_rep_1_oracle_comparison.json,True,True
sympy_sympy-12419_naming_rep_0_oracle_comparison.json,sympy__sympy-12419,sympy/sympy,naming,0,True,False,0,1,0,7,True,1,7,3,4,1,0.6667,0.5,-0.1666999999999999,2124867,2327688,202821,2113186,2312163,2023552,2205824,11681,15525,4,8,4,4,0,4,sympy/concrete/summations.py|sympy/concrete/tests/test_sums_products.py|sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_indexing.py,sympy/concrete/summations.py|sympy/concrete/tests/test_sums_products.py|sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/matmul.py|sympy/matrices/expressions/tests/test_funcmatrix.py|sympy/matrices/expressions/tests/test_indexing.py|sympy/matrices/expressions/tests/test_inverse.py|sympy/matrices/expressions/tests/test_matexpr.py,sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_matexpr.py|sympy/functions/special/tensor_functions.py,sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_indexing.py|sympy/matrices/expressions/tests/test_matexpr.py|sympy/__init__.py,1,2,1,479939f8c65c8c2908bbedc959549a257a7c0b0b,sympy/matrices/expressions/matexpr.py,sympy/matrices/expressions/tests/test_matexpr.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 204 local rename candidates before safety filtering.,204.0,high,Target surface has 7 docstrings and 9 comments.,7.0,9.0,high,Selected as a sympy/sympy task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,True,False,False,False,True,True,True,higher,"['sympy/concrete/summations.py', 'sympy/concrete/tests/test_sums_products.py', 'sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_indexing.py']","['sympy/concrete/summations.py', 'sympy/concrete/tests/test_sums_products.py', 'sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/matmul.py', 'sympy/matrices/expressions/tests/test_funcmatrix.py', 'sympy/matrices/expressions/tests/test_indexing.py', 'sympy/matrices/expressions/tests/test_inverse.py', 'sympy/matrices/expressions/tests/test_matexpr.py']","['sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_matexpr.py', 'sympy/functions/special/tensor_functions.py']","['sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_indexing.py', 'sympy/matrices/expressions/tests/test_matexpr.py', 'sympy/__init__.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sympy_sympy-12419_naming_rep_0_oracle_comparison.json,False,False
sympy_sympy-12419_comments_docstrings_rep_2_oracle_comparison.json,sympy__sympy-12419,sympy/sympy,comments_docstrings,2,True,True,0,0,0,0,False,0,0,2,3,1,0.5,0.6667,0.1666999999999999,1116747,2123692,1006945,1107043,2111653,1026176,2010240,9704,12039,3,4,1,2,1,2,sympy/concrete/summations.py|sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_indexing.py,sympy/concrete/summations.py|sympy/concrete/tests/test_sums_products.py|sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_matexpr.py,sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_indexing.py,sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_matexpr.py|sympy/matrices/expressions/tests/test_indexing.py,1,1,0,479939f8c65c8c2908bbedc959549a257a7c0b0b,sympy/matrices/expressions/matexpr.py,sympy/matrices/expressions/tests/test_matexpr.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 204 local rename candidates before safety filtering.,204.0,high,Target surface has 7 docstrings and 9 comments.,7.0,9.0,high,Selected as a sympy/sympy task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sympy/concrete/summations.py', 'sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_indexing.py']","['sympy/concrete/summations.py', 'sympy/concrete/tests/test_sums_products.py', 'sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_matexpr.py']","['sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_indexing.py']","['sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_matexpr.py', 'sympy/matrices/expressions/tests/test_indexing.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sympy_sympy-12419_comments_docstrings_rep_2_oracle_comparison.json,False,False
sympy_sympy-12419_remove_tests_rep_3_oracle_comparison.json,sympy__sympy-12419,sympy/sympy,remove_tests,3,True,True,0,0,0,0,False,0,0,2,3,1,1.0,0.3333,-0.6667000000000001,692285,868570,176285,687008,862086,638336,818688,5277,6484,2,3,1,2,0,1,sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_matexpr.py,sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_indexing.py|sympy/matrices/expressions/tests/test_matexpr.py,sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_matexpr.py,sympy/matrices/immutable.py|sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_indexing.py,0,2,2,479939f8c65c8c2908bbedc959549a257a7c0b0b,sympy/matrices/expressions/matexpr.py,sympy/matrices/expressions/tests/test_matexpr.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 204 local rename candidates before safety filtering.,204.0,high,Target surface has 7 docstrings and 9 comments.,7.0,9.0,high,Selected as a sympy/sympy task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_matexpr.py']","['sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_indexing.py', 'sympy/matrices/expressions/tests/test_matexpr.py']","['sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_matexpr.py']","['sympy/matrices/immutable.py', 'sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_indexing.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sympy_sympy-12419_remove_tests_rep_3_oracle_comparison.json,False,False
sympy_sympy-12419_type_hints_rep_1_oracle_comparison.json,sympy__sympy-12419,sympy/sympy,type_hints,1,True,True,0,0,0,0,False,0,0,2,2,0,1.0,1.0,0.0,1927531,2052480,124949,1914147,2041066,1731712,1943168,13384,11414,4,4,0,4,0,0,sympy/concrete/summations.py|sympy/concrete/tests/test_sums_products.py|sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_matexpr.py,sympy/concrete/summations.py|sympy/concrete/tests/test_sums_products.py|sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_matexpr.py,sympy/matrices/expressions/tests/test_matexpr.py|sympy/matrices/expressions/matexpr.py,sympy/matrices/expressions/matexpr.py|sympy/matrices/expressions/tests/test_matexpr.py,0,0,0,479939f8c65c8c2908bbedc959549a257a7c0b0b,sympy/matrices/expressions/matexpr.py,sympy/matrices/expressions/tests/test_matexpr.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 204 local rename candidates before safety filtering.,204.0,high,Target surface has 7 docstrings and 9 comments.,7.0,9.0,high,Selected as a sympy/sympy task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sympy/concrete/summations.py', 'sympy/concrete/tests/test_sums_products.py', 'sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_matexpr.py']","['sympy/concrete/summations.py', 'sympy/concrete/tests/test_sums_products.py', 'sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_matexpr.py']","['sympy/matrices/expressions/tests/test_matexpr.py', 'sympy/matrices/expressions/matexpr.py']","['sympy/matrices/expressions/matexpr.py', 'sympy/matrices/expressions/tests/test_matexpr.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sympy_sympy-12419_type_hints_rep_1_oracle_comparison.json,True,True
django_django-16502_naming_rep_0_oracle_comparison.json,django__django-16502,django/django,naming,0,False,False,1,1,0,0,False,0,0,3,3,0,0.6667,0.6667,0.0,645072,1429063,783991,639781,1421160,585984,1350656,5291,7903,2,8,6,2,0,6,django/core/servers/basehttp.py|tests/servers/test_basehttp.py,django/core/servers/basehttp.py|django/middleware/http.py|docs/_theme/djangodocs-epub/static/docicons-behindscenes.png|docs/_theme/djangodocs-epub/static/docicons-note.png|docs/_theme/djangodocs-epub/static/docicons-philosophy.png|docs/_theme/djangodocs-epub/static/docicons-warning.png|tests/middleware/tests.py|tests/servers/test_basehttp.py,django/core/servers/basehttp.py|tests/servers/test_basehttp.py|tests/builtin_server/tests.py,tests/builtin_server/tests.py|django/core/servers/basehttp.py|tests/servers/test_basehttp.py,1,1,0,246eb4836a6fb967880f838aa0d22ecfdca8b6f1,django/core/servers/basehttp.py,tests/servers/test_basehttp.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 85 local rename candidates before safety filtering.,85.0,high,Target surface has 9 docstrings and 31 comments.,9.0,31.0,high,Selected as a django/django task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,True,True,False,False,False,higher,"['django/core/servers/basehttp.py', 'tests/servers/test_basehttp.py']","['django/core/servers/basehttp.py', 'django/middleware/http.py', 'docs/_theme/djangodocs-epub/static/docicons-behindscenes.png', 'docs/_theme/djangodocs-epub/static/docicons-note.png', 'docs/_theme/djangodocs-epub/static/docicons-philosophy.png', 'docs/_theme/djangodocs-epub/static/docicons-warning.png', 'tests/middleware/tests.py', 'tests/servers/test_basehttp.py']","['django/core/servers/basehttp.py', 'tests/servers/test_basehttp.py', 'tests/builtin_server/tests.py']","['tests/builtin_server/tests.py', 'django/core/servers/basehttp.py', 'tests/servers/test_basehttp.py']",archive/provenance/dev/active/bootstrap-2026-04-22/django_django-16502_naming_rep_0_oracle_comparison.json,False,False
django_django-16502_comments_docstrings_rep_2_oracle_comparison.json,django__django-16502,django/django,comments_docstrings,2,False,False,1,1,0,0,False,0,0,4,6,2,0.5,0.3333,-0.1667,1470391,879418,-590973,1461441,872620,1389952,797312,8950,6798,4,6,2,2,2,4,django/core/servers/basehttp.py|django/middleware/http.py|tests/middleware/tests.py|tests/servers/test_basehttp.py,django/core/servers/basehttp.py|docs/_theme/djangodocs-epub/static/docicons-behindscenes.png|docs/_theme/djangodocs-epub/static/docicons-note.png|docs/_theme/djangodocs-epub/static/docicons-philosophy.png|docs/_theme/djangodocs-epub/static/docicons-warning.png|tests/servers/test_basehttp.py,tests/servers/test_basehttp.py|django/core/servers/basehttp.py|tests/servers/tests.py|django/middleware/http.py,django/core/servers/basehttp.py|tests/builtin_server/tests.py|tests/servers/tests.py|tests/servers/test_basehttp.py|django/middleware/http.py|tests/middleware/tests.py,2,4,2,246eb4836a6fb967880f838aa0d22ecfdca8b6f1,django/core/servers/basehttp.py,tests/servers/test_basehttp.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 85 local rename candidates before safety filtering.,85.0,high,Target surface has 9 docstrings and 31 comments.,9.0,31.0,high,Selected as a django/django task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,True,True,False,False,False,lower,"['django/core/servers/basehttp.py', 'django/middleware/http.py', 'tests/middleware/tests.py', 'tests/servers/test_basehttp.py']","['django/core/servers/basehttp.py', 'docs/_theme/djangodocs-epub/static/docicons-behindscenes.png', 'docs/_theme/djangodocs-epub/static/docicons-note.png', 'docs/_theme/djangodocs-epub/static/docicons-philosophy.png', 'docs/_theme/djangodocs-epub/static/docicons-warning.png', 'tests/servers/test_basehttp.py']","['tests/servers/test_basehttp.py', 'django/core/servers/basehttp.py', 'tests/servers/tests.py', 'django/middleware/http.py']","['django/core/servers/basehttp.py', 'tests/builtin_server/tests.py', 'tests/servers/tests.py', 'tests/servers/test_basehttp.py', 'django/middleware/http.py', 'tests/middleware/tests.py']",archive/provenance/dev/active/bootstrap-2026-04-22/django_django-16502_comments_docstrings_rep_2_oracle_comparison.json,False,False
