comparison_file,side,instance_id,repo,condition,chosen_condition,replication_index,target_success,fail_to_pass_failed_count,pass_to_pass_failed_count,log_path,event_count,first_edit_event_index,first_edit_observed,bootstrap_event_count,bootstrap_command_count,bootstrap_failed_command_count,bootstrap_edit_event_count,bootstrap_agent_message_count,bootstrap_test_command_count,bootstrap_failed_test_command_count,bootstrap_test_commands,bootstrap_failed_test_commands,execution_event_count,execution_command_count,execution_failed_command_count,execution_edit_event_count,execution_agent_message_count,execution_test_command_count,execution_failed_test_command_count,execution_test_commands,execution_failed_test_commands,total_command_count,total_test_command_count,total_failed_test_command_count
rep_1_oracle_comparison.json,clean,pytest-dev__pytest-7432,pytest-dev/pytest,clean,comments_docstrings,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,77,26,True,26,9,1,0,5,0,0,,,51,18,2,2,8,4,2,"/usr/bin/bash -lc 'python -m pytest testing/test_terminal.py::TestTerminal::test_summary_s_alias testing/test_terminal.py::TestTerminal::test_summary_s_alias_with_runxfail testing/test_skipping.py::TestXFail::test_xfail_run_anyway testing/test_skipping.py::TestXFail::test_xfail_imperative testing/test_skipping.py::test_strict_and_skip testing/test_skipping.py::TestSkipif::test_skipif_reporting'|/usr/bin/bash -lc 'python -m pytest testing/test_terminal.py::TestTerminal::test_summary_s_alias testing/test_terminal.py::TestTerminal::test_summary_s_alias_with_runxfail testing/test_skipping.py::TestXFail::test_xfail_run_anyway testing/test_skipping.py::TestXFail::test_xfail_imperative testing/test_skipping.py::TestSkip::test_strict_and_skip testing/test_skipping.py::TestSkipif::test_skipif_reporting'|/usr/bin/bash -lc ""python -m pytest testing/test_terminal.py -k 'summary_s_alias' testing/test_skipping.py::TestXFail::test_xfail_run_anyway testing/test_skipping.py::TestXFail::test_xfail_imperative testing/test_skipping.py::TestSkip::test_strict_and_skip testing/test_skipping.py::TestSkipif::test_skipif_reporting""|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py::TestXFail::test_xfail_run_anyway testing/test_skipping.py::TestXFail::test_xfail_imperative testing/test_skipping.py::TestSkip::test_strict_and_skip testing/test_skipping.py::TestSkipif::test_skipif_reporting'",/usr/bin/bash -lc 'python -m pytest testing/test_terminal.py::TestTerminal::test_summary_s_alias testing/test_terminal.py::TestTerminal::test_summary_s_alias_with_runxfail testing/test_skipping.py::TestXFail::test_xfail_run_anyway testing/test_skipping.py::TestXFail::test_xfail_imperative testing/test_skipping.py::test_strict_and_skip testing/test_skipping.py::TestSkipif::test_skipif_reporting'|/usr/bin/bash -lc 'python -m pytest testing/test_terminal.py::TestTerminal::test_summary_s_alias testing/test_terminal.py::TestTerminal::test_summary_s_alias_with_runxfail testing/test_skipping.py::TestXFail::test_xfail_run_anyway testing/test_skipping.py::TestXFail::test_xfail_imperative testing/test_skipping.py::TestSkip::test_strict_and_skip testing/test_skipping.py::TestSkipif::test_skipif_reporting',27,4,2
rep_1_oracle_comparison.json,degraded,pytest-dev__pytest-7432,pytest-dev/pytest,comments_docstrings,comments_docstrings,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/comments_docstrings/rep_1/logs/agent_stdout.jsonl,73,41,True,41,15,0,0,6,0,0,,,32,9,3,3,5,5,3,"/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py -k ""marked_skip_with_runxfail_reports_item_location or xfail_run_anyway or xfail_imperative or xfail_imperative_in_setup_function or skipif_reporting or strict_and_skip""'|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py -k ""marked_skip_with_runxfail_reports_item_location or xfail_run_anyway or xfail_imperative or xfail_imperative_in_setup_function or skipif_reporting or strict_and_skip""'|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py'|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py -k ""marked_skip_with_runxfail_reports_item_location or xfail_run_anyway or xfail_imperative or xfail_imperative_in_setup_function or skipif_reporting or strict_and_skip""'|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py'","/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py -k ""marked_skip_with_runxfail_reports_item_location or xfail_run_anyway or xfail_imperative or xfail_imperative_in_setup_function or skipif_reporting or strict_and_skip""'|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py -k ""marked_skip_with_runxfail_reports_item_location or xfail_run_anyway or xfail_imperative or xfail_imperative_in_setup_function or skipif_reporting or strict_and_skip""'|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py'",24,5,3
rep_2_oracle_comparison.json,clean,pytest-dev__pytest-7432,pytest-dev/pytest,clean,comments_docstrings,2,True,0,0,runs/pytest-dev__pytest-7432/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,71,33,True,33,12,1,0,6,3,0,"/usr/bin/bash -lc 'pytest -q testing/test_skipping.py -k ""runxfail or relpath_rootdir or skipif_reporting""'|/usr/bin/bash -lc 'pytest -q testing/test_terminal.py -k summary_s_alias'|/usr/bin/bash -lc 'tmpdir=$(mktemp -d); cd ""$tmpdir""; cat > test_it.py <<'""'PY'
import pytest

@pytest.mark.skip
def test_skip_location():
    assert 0
PY
python -m pytest -rs --runxfail test_it.py""",,38,12,2,3,5,6,2,"/usr/bin/bash -lc 'tmpdir=$(mktemp -d); cd ""$tmpdir""; cat > test_it.py <<'""'PY'
import pytest

@pytest.mark.skip
def test_skip_location():
    assert 0
PY
python -m pytest -rs --runxfail test_it.py""|/usr/bin/bash -lc 'pytest -q testing/test_skipping.py -k ""runxfail or relpath_rootdir or skipif_reporting""'|/usr/bin/bash -lc 'pytest -q testing/test_terminal.py -k summary_s_alias'|/usr/bin/bash -lc 'tmpdir=$(mktemp -d); cd ""$tmpdir""; cat > test_it.py <<'""'PY'
import pytest

@pytest.mark.skip
def test_skip_location():
    assert 0
PY
python -m pytest -rs --runxfail test_it.py""|/usr/bin/bash -lc 'pytest -q testing/test_skipping.py -k ""runxfail or relpath_rootdir or skipif_reporting""'|/usr/bin/bash -lc 'pytest -q testing/test_terminal.py -k summary_s_alias'","/usr/bin/bash -lc 'pytest -q testing/test_skipping.py -k ""runxfail or relpath_rootdir or skipif_reporting""'|/usr/bin/bash -lc 'pytest -q testing/test_terminal.py -k summary_s_alias'",24,9,2
rep_2_oracle_comparison.json,degraded,pytest-dev__pytest-7432,pytest-dev/pytest,comments_docstrings,comments_docstrings,2,True,0,0,runs/pytest-dev__pytest-7432/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,60,42,True,42,16,0,0,7,2,0,"/usr/bin/bash -lc ""pytest testing/test_skipping.py -q -k 'runxfail or skip'""|/usr/bin/bash -lc ""pytest testing/test_skipping.py -q -k 'relpath_rootdir'""",,18,5,0,1,3,3,0,"/usr/bin/bash -lc ""pytest testing/test_skipping.py -q -k 'relpath_rootdir'""|/usr/bin/bash -lc ""pytest testing/test_skipping.py -q -k 'runxfail or skip'""|/usr/bin/bash -lc 'pytest testing/test_skipping.py -q'",,21,5,0
rep_3_remove_tests_oracle_comparison.json,clean,pytest-dev__pytest-7432,pytest-dev/pytest,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,62,41,True,41,16,0,0,6,3,0,"/usr/bin/bash -lc 'python -m pytest testing/test_terminal.py -k summary_s_alias -q'|/usr/bin/bash -lc ""python - <<'PY'
from pathlib import Path
import subprocess, textwrap, tempfile
repo = Path('<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/clean/rep_3/workspace')
with tempfile.TemporaryDirectory() as td:
    p = Path(td)/'test_it.py'
    p.write_text(textwrap.dedent('''\\
        import pytest
        @pytest.mark.skip
        def test_skip_location():
            assert 0
    '''))
    proc = subprocess.run(['python','-m','pytest','-rs','--runxfail',str(p)], cwd=repo, text=True, capture_output=True)
    print(proc.stdout)
PY""|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py -k skipped_reasons_functional -q'",,21,6,0,1,3,3,0,"/usr/bin/bash -lc ""python - <<'PY'
from pathlib import Path
import subprocess, textwrap, tempfile
repo = Path('<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/clean/rep_3/workspace')
with tempfile.TemporaryDirectory() as td:
    p = Path(td)/'test_it.py'
    p.write_text(textwrap.dedent('''\\
        import pytest
        @pytest.mark.skip
        def test_skip_location():
            assert 0
    '''))
    proc = subprocess.run(['python','-m','pytest','-rs','--runxfail',str(p)], cwd=repo, text=True, capture_output=True)
    print(proc.stdout)
PY""|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py -k ""skip_mark_report_location_with_runxfail or skipped_reasons_functional or xfail_run_anyway or xfail_imperative or xfail_imperative_in_setup_function"" -q'|/usr/bin/bash -lc 'python -m pytest testing/test_terminal.py -k summary_s_alias -q'",,22,6,0
rep_3_remove_tests_oracle_comparison.json,degraded,pytest-dev__pytest-7432,pytest-dev/pytest,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,43,23,True,23,8,1,0,4,0,0,,,20,6,1,1,3,2,1,"/usr/bin/bash -lc 'python -m pytest testing/test_terminal.py -k ""summary_s_alias""'|/usr/bin/bash -lc 'tmpdir=$(mktemp -d /tmp/pytest-skipping-XXXXXX)
cat > ""$tmpdir/test_runxfail_skip.py"" <<'""'PY'
import pytest

@pytest.mark.xfail
def test_xfail():
    assert 0

@pytest.mark.skip
def test_skip():
    assert 0
PY
python -m pytest \""""'$tmpdir/test_runxfail_skip.py"" -rs --runxfail'","/usr/bin/bash -lc 'tmpdir=$(mktemp -d /tmp/pytest-skipping-XXXXXX)
cat > ""$tmpdir/test_runxfail_skip.py"" <<'""'PY'
import pytest

@pytest.mark.xfail
def test_xfail():
    assert 0

@pytest.mark.skip
def test_skip():
    assert 0
PY
python -m pytest \""""'$tmpdir/test_runxfail_skip.py"" -rs --runxfail'",14,2,1
rep_4_remove_tests_oracle_comparison.json,clean,pytest-dev__pytest-7432,pytest-dev/pytest,clean,remove_tests,4,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/clean/rep_4/logs/agent_stdout.jsonl,47,22,True,22,8,0,0,4,0,0,,,25,7,1,2,6,4,1,"/usr/bin/bash -lc 'python -m pytest testing/test_terminal.py -k summary_s_alias'|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py -k ""skip_no_reason or xfail_run_anyway or xfail_imperative or xfail_not_run_xfail_reporting""'|/usr/bin/bash -lc 'python -m pytest testing/test_terminal.py -k summary_s_alias'|/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py -k ""skip_no_reason or xfail_run_anyway or xfail_imperative or xfail_not_run_xfail_reporting""'","/usr/bin/bash -lc 'python -m pytest testing/test_skipping.py -k ""skip_no_reason or xfail_run_anyway or xfail_imperative or xfail_not_run_xfail_reporting""'",15,4,1
rep_4_remove_tests_oracle_comparison.json,degraded,pytest-dev__pytest-7432,pytest-dev/pytest,remove_tests,remove_tests,4,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/remove_tests/rep_4/logs/agent_stdout.jsonl,47,28,True,28,10,0,0,5,3,0,"/usr/bin/bash -lc ""python -m pytest testing/test_terminal.py -k 'summary_s_alias or skip' -q""|/usr/bin/bash -lc 'tmpdir=$(mktemp -d); printf '""'%s
' 'import pytest' '' '@pytest.mark.skip' 'def test_skip_location() -> None:' '    assert 0' > \""""'$tmpdir/test_it.py""; python -m pytest -rs --runxfail ""$tmpdir/test_it.py""'|/usr/bin/bash -lc 'tmpdir=$(mktemp -d); printf '""'%s
' 'import pytest' '' '@pytest.mark.skip' 'def test_skip_location() -> None:' '    assert 0' > \""""'$tmpdir/test_it.py""; python -m pytest -rs ""$tmpdir/test_it.py""'",,19,5,0,1,3,2,0,"/usr/bin/bash -lc 'tmpdir=$(mktemp -d); printf '""'%s
' 'import pytest' '' '@pytest.mark.skip' 'def test_skip_location() -> None:' '    assert 0' > \""""'$tmpdir/test_it.py""; python -m pytest -rs --runxfail ""$tmpdir/test_it.py""'|/usr/bin/bash -lc ""python -m pytest testing/test_terminal.py -k 'summary_s_alias or summary_skip_location_with_runxfail' -q""",,15,5,0
rep_5_type_hints_oracle_comparison.json,clean,pytest-dev__pytest-7432,pytest-dev/pytest,clean,type_hints,5,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/clean/rep_5/logs/agent_stdout.jsonl,59,33,True,33,14,0,0,3,0,0,,,26,8,0,3,3,3,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py::TestSkip::test_skip_location_with_runxfail -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py::TestSkip::test_skip_location_with_runxfail -q',,22,3,0
rep_5_type_hints_oracle_comparison.json,degraded,pytest-dev__pytest-7432,pytest-dev/pytest,type_hints,type_hints,5,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/type_hints/rep_5/logs/agent_stdout.jsonl,44,27,True,27,11,0,0,3,0,0,,,17,6,0,1,2,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py::TestSkip::test_skip_location_with_runxfail -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py -q',,17,2,0
rep_6_naming_oracle_comparison.json,clean,pytest-dev__pytest-7432,pytest-dev/pytest,clean,naming,6,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/clean/rep_6/logs/agent_stdout.jsonl,49,28,True,28,10,1,0,4,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py::TestSkip::test_skip_no_reason testing/test_skipping.py::TestSkipif::test_skipif_reporting -q',,21,5,0,2,3,3,0,"/usr/bin/bash -lc 'tmp=$(mktemp -d /tmp/pytest-skip-loc.XXXXXX); printf '""'import pytest\\n@pytest.mark.skip\\ndef test_skip_location():\\n    assert 0\\n' > \""""'$tmp/test_it.py""; ./.pilot-venv-py39/bin/python -m pytest -q -rs --runxfail ""$tmp/test_it.py""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py::TestSkip::test_skip_location_reporting_with_runxfail testing/test_skipping.py::TestSkipif::test_skipif_location_reporting_with_runxfail testing/test_skipping.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_terminal.py::TestTerminalFunctional::test_summary_s_alias -q'",,15,4,0
rep_6_naming_oracle_comparison.json,degraded,pytest-dev__pytest-7432,pytest-dev/pytest,naming,naming,6,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pytest-dev__pytest-7432/codex-cli/naming/rep_6/logs/agent_stdout.jsonl,51,25,True,25,10,0,0,3,0,0,,,26,8,1,3,3,3,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py::test_skip_mark_location_report_with_runxfail'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py::test_skip_mark_location_report_with_runxfail'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest testing/test_skipping.py::test_skip_mark_location_report_with_runxfail',18,3,1
sklearn_remove_tests_rep_2_oracle_comparison.json,clean,scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,clean,remove_tests,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-26194/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,68,26,True,26,9,1,0,6,1,1,"/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_ranking.py -k 'roc_curve'""","/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_ranking.py -k 'roc_curve'""",42,13,2,1,10,0,0,,,22,1,1
sklearn_remove_tests_rep_2_oracle_comparison.json,degraded,scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,remove_tests,remove_tests,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-26194/codex-cli/remove_tests/rep_2/logs/agent_stdout.jsonl,82,43,True,43,17,2,0,6,0,0,,,39,13,2,1,7,4,2,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_common.py -k roc_curve_thresholds_with_probability_estimates'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/_plot/tests/test_roc_curve_display.py -k test_roc_curve_display_plotting'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_common.py -k roc_curve_thresholds_with_probability_estimates'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/_plot/tests/test_roc_curve_display.py -k test_roc_curve_display_plotting',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_common.py -k roc_curve_thresholds_with_probability_estimates'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/_plot/tests/test_roc_curve_display.py -k test_roc_curve_display_plotting',30,4,2
sklearn_rep_0_oracle_comparison.json,clean,scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,clean,comments_docstrings,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-26194/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,67,41,True,41,16,0,0,6,0,0,,,26,7,0,2,5,3,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_ranking.py -k ""test_roc_curve_one_label or test_roc_curve_hard or test_roc_curve_fpr_tpr_increasing""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_ranking.py -k ""roc_curve and (test_roc_curve or test_roc_curve_with_probability_estimates or test_roc_curve_drop_intermediate or test_roc_returns_consistency or test_roc_curve_toydata or test_roc_curve_end_points)""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_ranking.py'",,23,3,0
sklearn_rep_0_oracle_comparison.json,degraded,scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,comments_docstrings,comments_docstrings,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-26194/codex-cli/comments_docstrings/rep_0/logs/agent_stdout.jsonl,58,42,True,42,17,0,0,6,1,0,"/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_ranking.py -k 'roc_curve'""",,16,5,0,1,3,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_ranking.py',,22,2,0
sklearn_rep_1_oracle_comparison.json,clean,scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,clean,comments_docstrings,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-26194/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,52,32,True,32,11,0,0,7,0,0,,,20,5,0,1,4,2,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_ranking.py -k ""roc_curve and (drop_intermediate or returns_consistency or confidence or hard or sentinel or end_points or test_roc_curve[ or toydata)""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_ranking.py'",,16,2,0
sklearn_rep_1_oracle_comparison.json,degraded,scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,comments_docstrings,comments_docstrings,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-26194/codex-cli/comments_docstrings/rep_1/logs/agent_stdout.jsonl,53,32,True,32,12,1,0,5,0,0,,,21,5,0,2,3,1,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/metrics/tests/test_ranking.py -k ""roc_curve""'",,17,1,0
sphinx-doc_sphinx-10449_comments_docstrings_rep_2_oracle_comparison.json,clean,sphinx-doc__sphinx-10449,sphinx-doc/sphinx,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sphinx-doc__sphinx-10449/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,43,27,True,27,11,0,0,3,0,0,,,16,5,0,1,3,2,0,"/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest tests/test_ext_autodoc_configs.py -k 'typehints_description'""|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_ext_autodoc_configs.py'",,16,2,0
sphinx-doc_sphinx-10449_comments_docstrings_rep_2_oracle_comparison.json,degraded,sphinx-doc__sphinx-10449,sphinx-doc/sphinx,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sphinx-doc__sphinx-10449/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,56,34,True,34,13,0,0,6,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_ext_autodoc_configs.py::test_autodoc_typehints_description_with_documented_init -q',,22,7,0,2,3,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_ext_autodoc_configs.py::test_autodoc_typehints_description tests/test_ext_autodoc_configs.py::test_autodoc_typehints_description_with_documented_init tests/test_ext_autodoc_configs.py::test_autodoc_typehints_description_with_documented_init_no_undoc tests/test_ext_autodoc_configs.py::test_autodoc_typehints_description_with_documented_init_no_undoc_doc_rtype -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_ext_autodoc_configs.py -q',,20,3,0
sphinx-doc_sphinx-10449_naming_rep_0_oracle_comparison.json,clean,sphinx-doc__sphinx-10449,sphinx-doc/sphinx,clean,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sphinx-doc__sphinx-10449/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,48,30,True,30,12,0,0,4,0,0,,,18,5,0,1,5,3,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_ext_autodoc_configs.py::test_autodoc_typehints_description_with_documented_init -q'|/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest tests/test_ext_autodoc_configs.py -q -k 'autodoc_typehints_description'""|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_ext_autodoc_configs.py -q'",,17,3,0
